text,speaker,season,episode,scene,utterance
"Did uh, Ross call?",Rachel Green,2,8,5,10
"No, I'm sorry.",Monica Geller,2,8,5,11
"Why didn't he call? He's gonna stay with Julie, isn't he? He's gonna stay with her and she's going to be all, ""Hi, I'm Julie, Ross picked me, and we're gonna to get married, have a lot of kids and dig up stuff together.""",Rachel Green,2,8,5,12
"No offense, but that sounds nothing like her.",Phoebe Buffay,2,8,5,13
"I don't know what to do. What am I gonna do? I mean, this, this is like a complete nightmare.",Ross Geller,2,8,6,2
"Oh, I know. This must be so hard. Oh, no. Two women love me. They're both gorgeous and sexy. My wallet's too small for my fifties, and my diamond shoes are too tight.",Chandler Bing,2,8,6,3
"Hey, here's a thought, Ross.",Joey Tribbiani,2,8,6,4
Don't touch the computer. Don't ever touch the computer.,Chandler Bing,2,8,6,5
"Ross, listen. I got two words for you. Threesome.",Joey Tribbiani,2,8,6,6
"Ok, all right, look. Let's get logical about this, ok? We'll make a list. Rachel and Julie, pros and cons. Oh. We'll put their names in bold, with different fonts, and I can use different colors for each column.",Chandler Bing,2,8,6,7
Can't we just use a pen?,Ross Geller,2,8,6,8
"No, Amish boy.",Chandler Bing,2,8,6,9
"Ok, let's start with the cons, 'cause they're more fun. All right, Rachel first.",Joey Tribbiani,2,8,6,10
"I don't know. I mean, all right, I guess you can say she's a little spoiled sometimes.",Ross Geller,2,8,6,11
You could say that.,Joey Tribbiani,2,8,6,12
"And I guess, you know, sometimes, she's a little ditzy, you know. And I've seen her be a little too into her looks. Oh, and Julie and I, we have a lot in common 'cause we're both paleontologists, but Rachel's just a waitress.",Ross Geller,2,8,6,13
Waitress. Got it. You guys wanna play Doom? Or we could keep doing this. What else?,Chandler Bing,2,8,6,14
I don't know.,Ross Geller,2,8,6,15
"Oh, her ankles are a little chubby.",Joey Tribbiani,2,8,6,16
"Ok, let's do Julie. What's wrong with her?",Chandler Bing,2,8,6,17
She's not Rachel.,Ross Geller,2,8,6,18
"Ok, this is pumpkin pie with mockolate cookie crumb crust. This is mockolate cranberry cake, and these are mockolate chip cookies. Just like the Indians served.",Monica Geller,2,8,7,2
Oh my god.,Rachel Green,2,8,7,3
Oh my god good?,Monica Geller,2,8,7,4
"Oh my god, I can't believe you let me put this in my mouth.",Rachel Green,2,8,7,5
"Oh, oh sweet Lord! This is what evil must taste like!",Phoebe Buffay,2,8,7,6
"I'm telling you this thing won't print. Yes, I pressed that button like 100 times. You know, for a hot line you are not so hot. What? What is that in the background? Are you watching Star Trek?",Chandler Bing,2,8,8,2
"Hey, so how'd it go with Julie? Did you, did you break her heart?",Joey Tribbiani,2,8,8,3
"Yes, it was horrible. She cried. I cried. She threw things, they hit me. Anyway, I did the right thing.",Ross Geller,2,8,8,4
"So, Spock actually hugs his father?",Chandler Bing,2,8,8,5
"Hey, do you guys have... ...hi.",Rachel Green,2,8,8,6
Hi.,Ross Geller,2,8,8,7
Where you goin'?,Rachel Green,2,8,8,8
"I uh, I just got back from uh, from Julie's.",Ross Geller,2,8,8,9
Oh.,Rachel Green,2,8,8,10
"No, no, uh, it's not what you think. It's um the other thing.",Ross Geller,2,8,8,11
"Well, what's the other thing, what do I think?",Rachel Green,2,8,8,12
"Well, uh.",Ross Geller,2,8,8,13
"He broke up with Julie. Well, go hug her, for god's sakes.",Joey Tribbiani,2,8,8,14
Really?,Rachel Green,2,8,8,15
"Really. It's always been you, Rach.",Ross Geller,2,8,8,16
"Oh, god.",Rachel Green,2,8,8,17
"Oh, oh, this is good, this is really good.",Rachel Green,2,8,8,19
"I know, I know, it's, it's almost... What do you say we go take a walk, just us, not them?",Ross Geller,2,8,8,20
Let me get my coat.,Rachel Green,2,8,8,21
"Ok. No, hey, whoa, whoa, I'll get your coat.",Ross Geller,2,8,8,22
"Ok, he's goin' to get my coat. He's goin' to get my coat. Oh my god, you guys. I can't believe this. This is unbelievable. What's that?",Rachel Green,2,8,8,23
What? Nothing.,Chandler Bing,2,8,8,24
What's that? What? I saw my name. What is it?,Rachel Green,2,8,8,25
"No, no, see? See? Hey, it's printing. Hey, it's printing!",Chandler Bing,2,8,8,26
Well what is it? Let me see.,Rachel Green,2,8,8,27
"Hey, someone order a coat?",Ross Geller,2,8,8,28
"Ross, Chandler wrote something about me on his computer and he won't let me see.",Rachel Green,2,8,8,29
"He won't? He won't! Because, isn't that, isn't that the, the short story you were writing?",Ross Geller,2,8,8,30
"Yes, yes it is, short story, that I was writing.",Chandler Bing,2,8,8,31
And I'm in it? Then let me read it.,Rachel Green,2,8,8,32
Come on.,Rachel Green,2,8,8,34
"Hey, uh, why don't you read it to her?",Joey Tribbiani,2,8,8,35
"Alright. ""It was summer, and it was hot. Rachel was there. A lonely gray couch. 'Oh, look,' cried Ned, and then the kingdom was his forever. The end.""",Chandler Bing,2,8,8,36
That's it? That's all you wrote? You're the worst writer in the whole world.,Ross Geller,2,8,8,37
"All right, you know what? This isn't funny anymore. There's something about me on that piece of paper and I want to see it.",Rachel Green,2,8,8,38
"No, you don't.",Ross Geller,2,8,8,39
"All right, you know what, that's fine. If you guys want to be children about this, that's fine. I do not need to see it.",Rachel Green,2,8,8,40
"What is this? Ross, what is this?",Rachel Green,2,8,8,41
Good luck.,Chandler Bing,2,8,8,42
"Ok, just, just remember how crazy I am about you, ok?",Ross Geller,2,8,8,43
Kind of ditzy? Too into her looks? Spoiled?,Rachel Green,2,8,8,44
"Now that's a little spoiled. He was supposed to type ""little"", the idiot.",Ross Geller,2,8,8,45
Just a waitress?,Rachel Green,2,8,8,46
"No, that, that was, I mean, as opposed to uh, the uh, ok. Is this over yet Rach?",Ross Geller,2,8,8,47
Oh! I do not have chubby ankles!,Rachel Green,2,8,8,48
"No, no, wait, ok, ok, look at the other side. Look at Julie's column.",Ross Geller,2,8,8,49
She is not Rachem. What the hell's a Rachem? Is that some stupid paleontology word that I wouldn't know because I'm just a waitress.,Rachel Green,2,8,8,50
"No, Rach, come on. Rach! Rach, no, no! She's not Rachel, she is, she is not, Ra--Rachel?",Ross Geller,2,8,8,51
"My diary! My diary, that's brilliant. I should have told her it was my diary, she never would have made me read her my diary.",Chandler Bing,2,8,9,2
"You know, that's true. You'd be a great person to have around the day after an emergency.",Monica Geller,2,8,9,3
I... I cannot believe Ross even made this list. What a dinkus.,Phoebe Buffay,2,8,9,4
"Hey, cut him some slack. It was Chandler's idea.",Joey Tribbiani,2,8,9,5
What?,Phoebe Buffay,2,8,9,6
What?,Monica Geller,2,8,9,7
"Oh good, I was hoping that would come up.",Chandler Bing,2,8,9,8
This was your idea?,Monica Geller,2,8,9,9
What were you thinking?,Phoebe Buffay,2,8,9,10
"All right, let's get some perspective here, ok? These things, they happen for a reason.",Chandler Bing,2,8,9,11
Yeah. You!,Monica Geller,2,8,9,12
"All right, Pheebs, back me up here, ok? You believe in that karma crap, don't you?",Chandler Bing,2,8,9,13
"Yeah, by the way, good luck in your next life as a dung beetle.",Phoebe Buffay,2,8,9,14
"Rach! Whoops! Rach, hey, open up, please!",Ross Geller,2,8,10,2
"When somebody does not buzz you in, Ross, that means go away. That doesn't mean please climb up the fire escape.",Rachel Green,2,8,10,3
I just wanna read something. It's your pro list.,Ross Geller,2,8,10,4
Not interested.,Rachel Green,2,8,10,5
"Ok, ok, number one: The way you cry at game shows. Number two: how much you love your friends. Number three: the way you play with your hair when you're nervous. Number four: how brave you are for starting your life over. Number five: how great you are with Ben.",Ross Geller,2,8,10,6
Number six: the way you smell.,Ross Geller,2,8,10,7
"Hey, Ross! What are you doin'?",Joey Tribbiani,2,8,10,8
"Hey, Joey. You wanna open the window?",Ross Geller,2,8,10,9
"Oh, yeah, I do.",Joey Tribbiani,2,8,10,10
What are you doing out there?,Chandler Bing,2,8,10,11
"I am, uh, I am...",Ross Geller,2,8,10,12
"Oh, you must be freezing. You know what you need? How about a nice steaming cup of hot Mockolate?",Monica Geller,2,8,10,13
"Rach, come on, open up. Rach, come on, come on, Rach. You got to give me another chance.",Ross Geller,2,8,10,14
No.,Rachel Green,2,8,10,15
No?,Ross Geller,2,8,10,16
That's what I said.,Rachel Green,2,8,10,17
"Look, maybe we should go?",Chandler Bing,2,8,10,18
"No, you guys, you really don't have to go, we're done talking.",Rachel Green,2,8,10,19
"Rach, come on, look, I know how you must feel.",Ross Geller,2,8,10,20
"No, you don't, Ross. Imagine the worst things you think about yourself. Now, how would you feel if the one person that you trusted the most in the world not only thinks them too, but actually uses them as reasons not to be with you.",Rachel Green,2,8,10,21
"No, but, but I wanna be with you in spite of all those things.",Ross Geller,2,8,10,22
"Oh, well, that's, that's mighty big of you, Ross. I said don't go!",Rachel Green,2,8,10,23
"You know what? You know what? If, things were the other way around, there's nothing you could put on a list that would ever make me not want to be with you.",Ross Geller,2,8,10,24
"Well, then, I guess that's the difference between us. See, I'd never make a list.",Rachel Green,2,8,10,25
"I never know how long you're supposed to wait in this type of a situation before you can talk again, you know? Maybe a little longer.",Joey Tribbiani,2,8,10,26
"Now, in some of these recipes, the quantities may seem just a little unusual, uh, like these coconut mockolate holiday nut bars. I've indicated four cups of coconut, and four cups of crushed nut, and only, uh, one tablespoon of mockolate.",Monica Geller,2,8,11,2
What?,Monica Geller,2,8,11,4
"Oh, gosh, I'm sorry.",Monica Geller,2,8,11,6
"Well, uh, I ate some.",Monica Geller,2,8,11,8
Hello?,Monica Geller,2,8,12,3
Hi.,Ross Geller,2,8,12,4
"Is that him again? Tell him I'd come to the phone, but my ankles are weighin' me down.",Rachel Green,2,8,12,5
"Listen, I... I don't think this is the best time.",Monica Geller,2,8,12,6
"Look, can, can you do something for me?",Ross Geller,2,8,12,7
"Sure, what? Ok, ok. Music?",Monica Geller,2,8,12,8
"Oh, not at all. I have no morals and I need the cash.",Monica Geller,2,8,13,3
Cat hair.,Monica Geller,2,8,13,5
"Ooh, ooh, ooh, ooh, ooh. Ugly Naked Guy is decorating his tree. Oh my God, you should see the size of his Christmas Balls.",Phoebe Buffay,2,9,1,2
Hey.,Joey Tribbiani,2,9,1,3
Hey.,Chandler Bing,2,9,1,4
Hey.,Rachel Green,2,9,1,5
"Hey, how much did you guys tip the super this year?",Joey Tribbiani,2,9,1,6
"Yeah, we were gonna give fifty, but if you guys gave more, we don't wanna look bad.",Chandler Bing,2,9,1,7
"Oh, actually this year we just made him homemade cookies.",Monica Geller,2,9,1,8
And twenty-five it is.,Chandler Bing,2,9,1,9
You gave him cookies?,Joey Tribbiani,2,9,1,10
"Money is so impersonal. Cookies says someone really cares. . . Alright, we're broke, but cookies do say that.",Monica Geller,2,9,1,11
I can see that. A plate of brownies once told me a limerick.,Phoebe Buffay,2,9,1,12
"Phoebs, let me ask you something, were, were these, uh, funny brownies?",Chandler Bing,2,9,1,13
"Not especially. But you know what, I think they had pot in them.",Phoebe Buffay,2,9,1,14
"So you guys, who else did you tip with cookies?",Ross Geller,2,9,1,15
"Uhh, the mailman, the super.",Rachel Green,2,9,1,16
"Oh, and the newspaper delivery guy.",Monica Geller,2,9,1,17
Oh my God.,Joey Tribbiani,2,9,1,18
What?,Rachel Green,2,9,1,19
"Uhhh, I don't think you're gonna like this.",Joey Tribbiani,2,9,1,20
"Ooh, goooosh, ooh, these are cookies smashed in the sports section.",Rachel Green,2,9,1,21
"Oh look, and he did my crossword puzzle.",Monica Geller,2,9,1,22
"Yeah, but not very well, unless 14-across, 'Gershwin musical' actually is bitemebitemebitemebiteme.",Ross Geller,2,9,1,23
"I can't believe it's Christmas already. Ya know, I mean, one day your eatin' turkey, the next thing ya know, your lords are a-leapin' and you geese are a-layin'.",Joey Tribbiani,2,9,2,2
Which is why geese are so relaxed this time of year.,Chandler Bing,2,9,2,3
Hey guys.,Ross Geller,2,9,2,4
"Hey Rach. I, uh, got you a little present. . . I'll open it. It's a Slinky! Remember, huh. Walks down stairs, alone or in pairs, everyone knows it's. . . just a big spring. Alright, you still mad at me becuase of the whole. . .",Ross Geller,2,9,2,6
Horrible and degrading list of reasons not to be with me?,Rachel Green,2,9,2,7
"How 'bout from now on we just call it the 'unfortunate incident'? Hey Gunther, you got stairs in your place?",Ross Geller,2,9,2,8
"Here, go nuts.",Ross Geller,2,9,2,10
Hey guys.,Ross Geller,2,9,2,11
What's in the bag?,Chandler Bing,2,9,2,13
"Um, just some presents.",Ross Geller,2,9,2,14
C'mon show us what you bought. . . You know you want to.,Joey Tribbiani,2,9,2,15
"OK. OK, this is a picture frame from Ben to my parents, huh.",Ross Geller,2,9,2,16
Cute.,Monica Geller,2,9,2,17
"I got some, uh, hers and hers towels for Susan and Carol. And, uh, I got this blouse for mom.",Ross Geller,2,9,2,18
"Ross, that is gorgeous!",Monica Geller,2,9,2,19
Yeah?,Ross Geller,2,9,2,20
"Look at these authentic fake medals. I tell ya, mom's gonna be voted best dressed at the make-believe military academy.",Monica Geller,2,9,2,21
Hey.,Phoebe Buffay,2,9,2,22
"Happy Christmas Eve Eve. Oh my God, where did you get this?",Phoebe Buffay,2,9,2,24
"Uh, Macy's, third floor, home furnishings.",Ross Geller,2,9,2,25
"This is my father, this is a picture of my dad.",Phoebe Buffay,2,9,2,26
"Nah, Phoebs, that's the guy that comes in the frame.",Chandler Bing,2,9,2,27
"No it isn't, this is my dad, alright, I'll show you.",Phoebe Buffay,2,9,2,28
"Phoebe, I thought your dad was in prison.",Rachel Green,2,9,2,29
"No, that's my stepdad. My real dad's the one that ran out on us before I was born.",Phoebe Buffay,2,9,2,30
How have you never been on Oprah?,Rachel Green,2,9,2,31
"OK, look, see, this is him. My mother gave me this picture before she died, same guy.",Phoebe Buffay,2,9,2,32
"Honey, uh, this is a picture of the frame guy posing in front of a bright blue screen with a collie.",Monica Geller,2,9,2,33
"It's not a blue screen... it's just, maybe it was just really clear that day. OK, I have to talk to my grandmother.",Phoebe Buffay,2,9,2,34
"Oh, wait a minute honey.",Monica Geller,2,9,2,35
Wow.,Monica Geller,2,9,2,37
"So anyway, I'm trying to get my boss's ex-wife to sleep with me. . .",Joey Tribbiani,2,9,2,38
"Oh, but when Phoebe has a problem, everyone's all ears!",Joey Tribbiani,2,9,2,40
Hi Gram. Whatcha doin'?,Phoebe Buffay,2,9,3,4
"Um, gram, um, can I see the pictures of my dad again?",Phoebe Buffay,2,9,3,6
"Just, you know, to see... um.",Phoebe Buffay,2,9,3,8
"OK, is this really my father?",Phoebe Buffay,2,9,3,10
"OK, I smell smoke. Maybe that's 'cause someone's pants are on fire.",Phoebe Buffay,2,9,3,12
"Ya know, in all the years that we have been grandmother and granddaughter, you have never lied to me.",Phoebe Buffay,2,9,3,14
Oh God.,Phoebe Buffay,2,9,3,16
"Alright, so, what, he's not a famous tree surgeon? And then, I guess, OK, he doesn't live in a hut in Burma where there's no phones?",Phoebe Buffay,2,9,3,18
"OK, that makes no sense. Why would the villagers worship a pharmacist?",Phoebe Buffay,2,9,3,20
Oh.,Phoebe Buffay,2,9,3,22
Oh.,Phoebe Buffay,2,9,3,24
"Ya know I remember my father, all dressed up in the red suit, the big black boots, and the patent leather belt, sneakin around downstairs. He didn't want anybody to see him but he'd be drunk so he'd stumble, crash into something and wake everybody up.",Chandler Bing,2,9,4,2
"Well, that doesn't sound like a very merry Christmas.",Rachel Green,2,9,4,3
Who said anything about Christmas?,Chandler Bing,2,9,4,4
Hi.,Monica Geller,2,9,4,5
"Hey, anyone hear from Phoebe yet?",Ross Geller,2,9,4,6
"No, nothin'.",Rachel Green,2,9,4,7
I hope she's OK.,Monica Geller,2,9,4,8
"Yeah, I know exactly what she's goin' through.",Joey Tribbiani,2,9,4,9
How do you know exactly what she's going through?,Monica Geller,2,9,4,10
She told us.,Joey Tribbiani,2,9,4,11
So whaddya got there Monica?,Chandler Bing,2,9,4,12
Just some stuff for the party.,Monica Geller,2,9,4,13
"Yeah, what're you guys doin' here, aren't you supposed to be Christmas shopping?",Ross Geller,2,9,4,14
"You guys haven't gotten your presents yet? Tomorrow's Christmas Eve, what're ya gonna do?",Monica Geller,2,9,4,15
