text,speaker,season,episode,scene,utterance
"That's good, that's good. So, so, so who broke up with who?",Eddie Menuek,2,18,3,2
"That's good man, when everybody knows that the uh, the capital of Cambodia is uh...",Eddie Menuek,2,18,3,4
"Not Sean Penn. Alright, I, I've got a funny one, alright. My last girlfriend Tilly. Ok, we're eating breakfast, right, and I made all these pancakes, there was like 50 pancakes right. And all of the sudden she turns to me, alright, and she says, 'Eddie.' I say, 'yeah,' she says, 'Eddie, I don't want to see you anymore.' And it was literally like she had reached into my chest, ripped out my heart, and smeared it all over my life, ya know. And now there's like this incredible abyss, ya know, and I'm falling and I keep falling and I don't think I'm ever gonna stop. That uh, wasn't such a funny story, was it?",Eddie Menuek,2,18,3,6
"Phoebe's got another job, right?",Richard Burke,2,18,4,3
"Um, we should go too, I got patients at 8 in the moring.",Richard Burke,2,18,4,7
"I don't know, I don't have my jammies.",Richard Burke,2,18,4,9
"Oh, thank you Phoebs. That's very sweet.",Richard Burke,2,18,4,14
"Hear that? She likes me best, and apparently there've been a lot.",Richard Burke,2,18,4,16
Hi.,Tilly,2,18,5,2
I'm looking for Eddie Minowick.,Tilly,2,18,5,4
Thanks.,Tilly,2,18,5,6
I'm Tilly.,Tilly,2,18,5,8
I gather by that oh that he told you about me.,Tilly,2,18,5,10
He's kind of intense huh?,Tilly,2,18,5,12
A little what?,Eddie Menuek,2,18,5,14
Hello Tilly.,Eddie Menuek,2,18,5,16
"Eddie, I just came by to drop off your tank.",Tilly,2,18,5,17
That's very thoughtful of you. It's very thougtful.,Eddie Menuek,2,18,5,18
"Well, ok then. I'm gonna go. Bye.",Tilly,2,18,5,19
Bye-bye.,Eddie Menuek,2,18,5,20
You had sex with her didn't you?,Eddie Menuek,2,18,5,23
"Makes up most of his lines. Son-of-a-. Yeah, well, write this jerkweed.",Writer,2,18,7,2
"Uhh, I don't know, I just bring the scripts.",Delivery Guy,2,18,8,3
Right. Could you sign this?,Delivery Guy,2,18,8,5
I don't think that's gonna affect the plot of the show.,Delivery Guy,2,18,8,7
"Er, uh, I'm just gonna go. Sorry.",Delivery Guy,2,18,8,9
Night Richard. Good luck Mon.,Richard Burke,2,18,9,5
Two.,Richard Burke,2,18,9,7
"Well, I mean what can I say? I, I was married to Barbara for 30 years. She was my high school sweetheart, now you, that's two.",Richard Burke,2,18,9,9
"Woah, woah, no wait a minute now. C'mon it's your turn. Oh c'mon. Ya know, I don't need the actual number, just a ballpark.",Richard Burke,2,18,9,11
"That's very interesting, ya know, 'cause that's exactly what someone who slept with her would say.",Eddie Menuek,2,18,10,3
Where's Buddy?,Eddie Menuek,2,18,10,5
"My fish, Buddy.",Eddie Menuek,2,18,10,7
"Oh, this is, this is unbelievable. I mean, first you sleep with my ex-girlfriend then you insult my inteligenct by lying about it and then you kill my fish, my Buddy?",Eddie Menuek,2,18,10,9
That's it? That's the giant number you were afraid to tell me?,Richard Burke,2,18,11,2
"Well, that's not bad at all. I mean, you had me thinkin it was like a fleet.",Richard Burke,2,18,11,4
"Oh honey, I'm fine.",Richard Burke,2,18,11,6
"What? Alright, what about my two?",Richard Burke,2,18,11,8
"Right, and...",Richard Burke,2,18,11,10
"Honey, you are not an oat. I, I mean I don't know, I, I guess I'm just not an oat guy. I've only slept with women I've been in love with.",Richard Burke,2,18,11,12
Right.,Richard Burke,2,18,11,14
Now I do.,Richard Burke,2,18,11,16
Monica.,Richard Burke,2,18,11,33
Hey. They're just trying to decide somehting.,Richard Burke,2,18,11,36
No.,Richard Burke,2,18,11,38
I have a little comb.,Richard Burke,2,18,11,40
A moustache comb.,Richard Burke,2,18,11,42
"No. You have got it completely wrong. John Savage was deerhunter, no legs, John Voit was coming home, couldn't feel his legs.",Richard Burke,2,18,11,54
Shall we?,Richard Burke,2,18,11,58
"Uh, in the future, if I could see the schedule beforehand...",Richard Burke,2,18,11,60
"Amber, I want you to know that I'll always be there for you, as a friend and as your brother.",Dr. Drake Ramoray,2,18,12,15
Oh Drake.,Amber,2,18,12,16
"Hard day huh? First the medical award, this.",Dr. Horton,2,18,12,17
Some guys are just lucky I guess.,Dr. Drake Ramoray,2,18,12,18
"Dr. Remore, report to first floor emergency, stat.",Intercom,2,18,12,19
"Well then, uh, I uhh, guess that's me. Anyone else need to go on the elevator? Dr. Horton, Dr. Wong?",Dr. Drake Ramoray,2,18,12,20
"No, no, they only said you.",Dr. Horton,2,18,12,21
"Oh, ok. Alright.",Dr. Drake Ramoray,2,18,12,22
I love you Drake.,Amber,2,18,12,23
"Yeah, whatever. Oh no.",Dr. Drake Ramoray,2,18,12,24
"Drake, look out.",Amber,2,18,12,25
Ahhhhhhhhhhhhhhhhhhhhhhhhh.,Dr. Drake Ramoray,2,18,12,26
"Pecan sandy, just made em.",Eddie Menuek,2,18,14,3
"Uh, sure, why not.",Eddie Menuek,2,18,14,5
"I got a little surprise, look. There's a new fishie. I named him uh, Chandler, you know, after, after you.",Eddie Menuek,2,18,14,7
What's you point man?,Eddie Menuek,2,18,14,9
Hey.,Richard Burke,2,18,15,4
"Ohh, brisk tonight.",Richard Burke,2,18,15,6
Let's never speak of this.,Richard Burke,2,18,15,8
"Nothin' roomie, just watchin' you sleep.",Eddie Menuek,2,19,1,4
"Makes me feel um, peaceful, heh-heh, please.",Eddie Menuek,2,19,1,6
You want me to sing?,Eddie Menuek,2,19,1,8
"Woah, woah, woah, what're, what're you talkin' about man.",Eddie Menuek,2,19,1,10
"No. See now I don't think you're being fair. I mean one night you see me and you get scared, I mean, what about all the other nights when you don't see me, huh? What about last night when you went and got a drink of water and I was nice enough to hide behind the door, what's that about, huh?",Eddie Menuek,2,19,1,12
Yeah.,Eddie Menuek,2,19,1,14
"Ok, you really want me out?",Eddie Menuek,2,19,1,16
"Ok, then I want to hear you say it, I, I want to hear you say you want me out.",Eddie Menuek,2,19,1,18
"No no no, I wanna hear it from your lips.",Eddie Menuek,2,19,1,20
"Oh, right, all right, you know what pallie I understand, consider me gone, you know what, I'll be out by the time you get home from work tomorrow.",Eddie Menuek,2,19,1,22
I heard that.,Eddie Menuek,2,19,1,23
Don't worry about it already. Things happen.,Estelle Leonard,2,19,3,2
"Joey, look at me, look at me. Do I have lipstick on my teeth?",Estelle Leonard,2,19,3,4
"Look honey, people get fired left and right in this business. I already got you an audition for Another World.",Estelle Leonard,2,19,3,6
You're welcome.,Estelle Leonard,2,19,3,8
"Things change, roll with em.",Estelle Leonard,2,19,3,10
"Joey, I'm gonna tell you the same thing I told Al Minser and his pyramid of dogs. Take any job you can get and don't make on the floor.",Estelle Leonard,2,19,3,12
Hey pal.,Eddie Menuek,2,19,6,2
"Ah, just some basic dehydrating of a few fruits and vegetables. MAN ALIVE this thing's fantastic!",Eddie Menuek,2,19,6,4
"Oh yeah, that's right, look I got us a new goldfish. He's a lot fiestier that the last one.",Eddie Menuek,2,19,6,6
"Well, not unless it's got something to do with dehydrating my man because right now I'm a dehydrating maniac!",Eddie Menuek,2,19,6,8
"Ah-ah-ah, you know what that is?",Eddie Menuek,2,19,6,10
That's a tomato. This one definitely goes in the display.,Eddie Menuek,2,19,6,12
Lemonade? You ok man?,Gunther,2,19,7,3
"Oh, that's too bad. How'd they do it?",Gunther,2,19,7,5
That sucks. I was buried in an avalanche.,Gunther,2,19,7,7
I used to be Bryce on All My Children.,Gunther,2,19,7,9
"Hey man, check it out, I got some great stuff to dehydrate here. I got some grapes, got some apricots, I thought it would be really cool to see what happens with these water balloons.",Eddie Menuek,2,19,9,2
What?,Eddie Menuek,2,19,9,4
"You, you want, you want me to move out?",Eddie Menuek,2,19,9,6
"I uh, I gotta tell you man, I mean, that's uh, it's kinda out of the blue, I mean don't you think?",Eddie Menuek,2,19,9,8
"Ohhhh. Relax, take it easy buddy. Tell me twice, you want me to go? Alright, alright, guess I'll be back for my stuff. But if you think for one second I'm leaving you alone with my fish, you're insane Jack!",Eddie Menuek,2,19,9,10
No help required Chico.,Eddie Menuek,2,19,9,12
"Excuse me, that's 50 bucks.",Casting Guy,2,19,10,3
Five oh dollars.,Casting Guy,2,19,10,5
That's great.,Casting Guy,2,19,10,7
"Ok, listen, thanks for coming in.",Casting Guy,2,19,10,9
1200.,Mover,2,19,12,20
"Uh, the dog.",Mover,2,19,12,24
Yeah.,Mover,2,19,12,26
"Check it out man, I tore it off some mannaquin in the alley behind Macy's.",Eddie Menuek,2,19,13,16
"So I got it in the junior miss department, big diff. Anyway check it out man, it's gonna make a hell of a conversation piece at out next cocktail party, huh pal?",Eddie Menuek,2,19,13,18
"Yeah, you know, put chips in it, we'll make like a chip chick.",Eddie Menuek,2,19,13,20
"Uh yes, I think I vaguely recall it.",Eddie Menuek,2,19,13,22
"Uh, yes.",Eddie Menuek,2,19,13,24
We took a road trip to Las Vegas man.,Eddie Menuek,2,19,13,26
"Naah, I crapped out, but Mr. 21 over here he cleans up, 300 bucks, check it out he buys me these new shoes, sweet huh?",Eddie Menuek,2,19,13,29
Yeah. Well see ya upstairs. See ya pals.,Eddie Menuek,2,19,13,31
Why doesn't my key work and what's all my stuff doin' downstairs?,Eddie Menuek,2,19,14,4
"It's Eddie you freak, your roommate.",Eddie Menuek,2,19,14,6
"No he, he moved out and I moved in.",Eddie Menuek,2,19,14,10
"Well that's uh, that's a good point. Um ok, well, uh, I guess I got the wrong apartment then. I, I'm, look, I'm, ya know, I'm sorry, I'm terriably sorry.",Eddie Menuek,2,19,14,13
Monica's making us watch Old Yeller.,Richard Burke,2,20,1,3
"Uh, Phoebe, I don't think your mom would want you to see what's about to happen.",Richard Burke,2,20,1,14
"Wow. Well being a huge Knicks fan myself, I think you should take someone who's a huge Knicks fan.",Richard Burke,2,20,2,12
Glad to be of help. Matches.,Richard Burke,2,20,2,14
Hello,Carol Willick,2,20,3,3
Hey.,Susan Bunch,2,20,3,5
Hi honey.,Carol Willick,2,20,3,6
What?,Carol Willick,2,20,3,8
What?,Susan Bunch,2,20,3,9
"Uhh, we know, he already did it last week.",Carol Willick,2,20,3,11
You can watch our tape if you want.,Susan Bunch,2,20,3,12
"Actually, he is getting closer on the talking thing. He can't quite say mama yet, but once he said yumen.",Carol Willick,2,20,3,14
"Oh shout, that would have been fun.",Susan Bunch,2,20,3,18
"Hey, you're gettin' better. I'm gonna keep this by the way.",Richard Burke,2,20,4,24
"Uh, we're going down to Colonial Williamsburg.",Carol Willick,2,20,5,3
"Yeah, a woman I went to college with just became the first female blacksmith down there.",Susan Bunch,2,20,5,4
Think I better go before mommy starts weeping.,Carol Willick,2,20,5,6
"Hey Phoebs, what's happening?",Richard Burke,2,20,7,3
Charlotte who?,Richard Burke,2,20,7,7
"Uh, the guy was Lou Gehrig. Didn't you kinda see it coming?",Richard Burke,2,20,7,15
"Hey, be right there.",Richard Burke,2,20,7,18
It's the basketball playoffs.,Richard Burke,2,20,7,21
"Oh, no, honey, I mean, don't worry, I like hanging out with those guys. It's fun for me. They're different than my other friends, they don't start sentences with, 'You know who just died shoveling snow?'",Richard Burke,2,20,7,23
"Uh, it's the college playoffs.",Richard Burke,2,20,7,25
"Uh, they're not in it.",Richard Burke,2,20,7,27
Ok.,Richard Burke,2,20,7,29
"But... he gets it back, pass to the middle, lines it up and... BAM! Yes! Could that shot BE any prettier?",Richard Burke,2,20,9,3
"Well, we had a table in college.",Richard Burke,2,20,9,5
Nice moustache by the way. When puberty hits that thing's really gonna kick in.,Richard Burke,2,20,9,7
"Ok, just one more point.",Richard Burke,2,20,9,9
Is everything all right?,Richard Burke,2,20,9,12
Uh-oh.,Richard Burke,2,20,9,14
Well.,Richard Burke,2,20,9,17
"Uh, you guys see me as a dad?",Richard Burke,2,20,9,19
"Uh-huh, yeah.",Richard Burke,2,20,9,24
"That's fine. Well, your other dad and I are gonna go have a romantic evening and I guess I'll just see you kids around.",Richard Burke,2,20,9,26
"Yeah, just, I feel like I'm about a hundred. I thought I was just one of the guys.",Richard Burke,2,20,9,32
"What're you talkin' about, I was killin' 'em.",Richard Burke,2,20,9,34
It's us.,Carol Willick,2,20,10,5
Hi.,Ben Geller,2,20,10,8
What did he say?,Carol Willick,2,20,10,18
That's so exciting.,Susan Bunch,2,20,10,20
Mommy is so proud of you. Hi. Hi.,Carol Willick,2,20,10,21
Hi.,Carol Willick,2,20,10,23
Hi.,Carol Willick,2,20,10,25
Hi.,Carol Willick,2,20,10,27
Hi.,Carol Willick,2,20,10,29
"Ok, this could go on for a while.",Susan Bunch,2,20,10,30
We've got a cab waiting downstairs.,Carol Willick,2,20,10,31
Tuesday.,Carol Willick,2,20,10,33
Bye.,Ben Geller,2,20,10,37
Suddenly I'm seeing him go off to college.,Susan Bunch,2,20,10,39
"We've gotta go, we've got that cab waiting.",Carol Willick,2,20,10,40
Bye.,Ben Geller,2,20,10,42
Bye.,Ben Geller,2,20,10,44
Bye.,Ben Geller,2,20,10,46
"Oh wow, look at this nice deep hole I've been digging. Hey Bert, isn't this a nice hole here. Hey.",Ernie,2,20,11,2
"Bert, Bert. Bert. Hey, what happened to my friend Bert? He was here just a moment ago. Oh no, my old friend Bert is lost.",Ernie,2,20,11,4
Hey you're in our seats.,Big Bully,2,21,2,6
"Hey, we were sitting there.",Little Bully,2,21,2,8
Is that supposed to be funny?,Little Bully,2,21,2,10
What's with this guy?,Big Bully,2,21,2,12
What's with you?,Little Bully,2,21,2,13
"I just took your hat. See, I can be funny too. My, my joke is that I, I took your hat.",Little Bully,2,21,2,16
No.,Little Bully,2,21,2,18
No.,Big Bully,2,21,2,20
Why should we?,Big Bully,2,21,2,22
You got a problem with that?,Big Bully,2,21,2,25
"Hehehehey, isn't that the guy who used to wear your hat?",Big Bully,2,21,5,6
And look where they're sitting.,Little Bully,2,21,5,7
Maybe we didn't make it clear enough.,Big Bully,2,21,5,9
Yeah.,Little Bully,2,21,5,10
This couch belongs to us.,Big Bully,2,21,5,11
You know what I keep wondering? Why you two are still sitting here.,Big Bully,2,21,5,13
"Fellas, these guys were here first.",Gunther,2,21,5,15
"Oh, sorry, I didn't realize.",Big Bully,2,21,5,16
Sorry.,Little Bully,2,21,5,17
There you go.,Gunther,2,21,5,18
He told on us?,Little Bully,2,21,5,20
You told on us?,Big Bully,2,21,5,21
"Alright, let's take this outside.",Big Bully,2,21,5,25
The guy that's about to kick your ass talks like that.,Big Bully,2,21,5,27
"Well then here's the deal, you won't have to so long as never ever show your faces in this coffee house ever again.",Little Bully,2,21,5,31
"Schnoodle. Oh my God, what the hell happened to my dog?",Mrs. Buffay,2,21,10,3
"What are these, stitches?",Mrs. Buffay,2,21,10,5
"Yeah well, thanks for bringing back what's left of him.",Mrs. Buffay,2,21,10,7
How do you know Frank?,Mrs. Buffay,2,21,10,9
Yeah. Frank.,Mrs. Buffay,2,21,10,11
Yeah. What?,Frank Buffay Jr.,2,21,10,12
He went out for groceries.,Mrs. Buffay,2,21,10,14
Well he left four years ago so we're expecting him back any minute now.,Mrs. Buffay,2,21,10,16
Hey lady. Hey wait up. How do you know my dad?,Frank Buffay Jr.,2,21,10,18
Heavy.,Frank Buffay Jr.,2,21,10,20
No but he didn't really talk about anything.,Frank Buffay Jr.,2,21,10,22
Except stilts.,Frank Buffay Jr.,2,21,10,24
"Yeah, he loved stilts. One time I was upstairs, I was stealing cigarettes out of my mom's purse, and uh, all of a sudden I look over and there's my dad's head bobbing past the window. He just had this big smile on his face and he was waving 'cause he was always happiest when he was on his stilts.",Frank Buffay Jr.,2,21,10,26
Yeah.,Frank Buffay Jr.,2,21,10,28
Me neither. So you're like my big sister.,Frank Buffay Jr.,2,21,10,30
"This is huge, you can buy me beer.",Frank Buffay Jr.,2,21,10,32
I gotta friend named Mark.,Frank Buffay Jr.,2,21,10,34
"Cool, alright. So maybe, ya know, I could give you a call sometime, we could talk or somethin'.",Frank Buffay Jr.,2,21,10,36
Alright.,Frank Buffay Jr.,2,21,10,38
"Ok, yeah.",Frank Buffay Jr.,2,21,10,40
"Yeah hey, you know if you want I can take you around back and show you where he hit his head on the rain gutter.",Frank Buffay Jr.,2,21,10,42
"Oh, look who's here, it's the weenies.",Little Bully,2,21,11,9
Did we not make ourselves clear the other day.,Big Bully,2,21,11,10
Let's do this alright.,Little Bully,2,21,11,13
